timestamp,your_value,opponent_value,win,profit,inventory_value
2025-03-28 15:36:12,1.91,2.12,1,2.12,213.22
2025-03-28 15:37:52,2.52,2.79,1,2.79,216.01
2025-03-28 15:42:33,5.08,5.64,1,5.64,221.65
2025-03-28 15:43:13,3.33,3.69,0,-3.33,218.32
2025-03-28 15:44:08,3.2,3.55,1,3.55,221.87
2025-03-28 15:45:22,3.26,3.62,1,3.62,225.49
2025-03-28 15:47:03,3.27,3.63,1,3.63,229.12
2025-03-28 15:48:26,2.87,3.18,1,3.18,232.3
2025-03-28 15:51:56,1.82,2.02,0,-1.82,230.48
2025-03-28 15:52:46,3.46,3.84,1,3.84,234.32
2025-03-28 15:54:36,3.89,4.26,1,4.26,238.58
2025-03-28 15:55:53,2.85,3.16,1,3.16,241.74
2025-03-28 16:21:11,5.31,5.89,0,-5.31,236.43
2025-03-28 16:21:56,3.56,3.95,1,3.95,240.38
2025-03-28 16:24:43,3.13,3.47,1,3.47,243.85
2025-03-28 16:27:22,2.78,3.08,1,3.08,246.93
2025-03-28 16:28:40,4.43,3.24,1,3.59,250.52
2025-03-28 16:29:41,2.39,2.65,0,-2.39,248.13
2025-03-28 16:30:27,3.63,4.03,1,4.03,252.16
2025-03-28 16:31:42,2.38,2.64,1,2.64,254.8
2025-03-28 16:32:34,2.22,2.46,0,-2.22,252.58
2025-03-28 16:33:17,4.05,4.5,1,4.5,257.08
2025-03-28 16:34:01,1.99,2.21,0,-1.99,255.09
2025-03-28 16:40:59,3.0,3.33,1,3.33,258.42
2025-03-28 16:44:05,3.43,3.81,0,-3.43,254.99
2025-03-28 16:44:56,2.92,3.24,0,-2.92,252.07
2025-03-28 16:45:48,1.91,2.1,1,2.1,254.17
2025-03-28 16:46:57,3.29,3.65,0,-3.29,250.88
2025-03-28 16:47:46,2.69,2.98,0,-2.69,248.19
2025-03-28 17:11:31,1.99,2.15,0,-1.99,246.05
2025-03-28 17:12:23,4.53,5.03,1,5.03,251.08
2025-03-28 17:14:14,4.84,5.37,0,-4.84,246.24
2025-03-28 17:18:13,3.27,3.63,1,3.63,249.87
2025-03-28 17:19:08,2.97,3.3,1,3.3,253.17
2025-03-28 17:20:03,3.01,3.34,0,-3.01,250.16
2025-03-28 17:21:31,3.01,3.34,0,-3.01,247.15
2025-03-28 17:25:17,3.66,4.06,0,-3.66,243.49
2025-03-28 19:04:52,2.39,2.65,1,2.65,243.09
2025-03-28 19:05:28,3.98,4.35,0,-3.98,239.11
2025-03-28 19:06:50,2.17,2.4,1,2.4,241.51
2025-03-28 19:09:04,2.5,2.77,1,2.77,244.28
2025-03-28 19:10:52,4.3,4.77,0,-4.3,239.98
2025-03-28 19:11:55,4.77,5.29,1,5.29,245.27
2025-03-28 19:12:56,1.82,2.02,0,-1.82,243.45
2025-03-28 19:14:00,3.6,3.99,1,3.99,247.44
2025-03-28 19:14:55,1.81,2.01,0,-1.81,245.63
2025-03-28 19:15:35,2.05,2.27,1,2.27,247.9
2025-03-28 19:17:17,2.79,2.99,0,-2.79,248.93
2025-03-28 19:20:24,2.23,2.47,1,2.47,251.4
2025-03-28 19:21:20,2.58,2.76,1,2.76,254.16
2025-03-28 19:22:38,1.99,2.13,0,-1.99,252.17
2025-03-28 19:29:38,4.66,5.17,0,-4.66,247.51
2025-03-28 19:31:02,2.95,3.27,0,-2.95,244.56
2025-03-28 19:32:52,2.17,2.41,1,2.41,246.97
2025-03-28 19:35:17,3.74,4.15,0,-3.74,243.23
2025-03-28 19:41:06,2.81,3.12,0,-2.81,240.42
2025-03-28 19:46:11,2.92,3.24,0,-2.92,237.5
2025-03-28 19:47:20,3.44,3.82,1,3.82,241.32
2025-03-28 19:48:06,3.89,4.26,1,4.26,245.58
2025-03-28 19:49:01,1.88,2.08,1,2.08,247.66
2025-03-28 21:22:48,4.33,4.8,1,4.8,251.08
2025-03-28 21:25:10,3.29,3.65,1,3.65,254.73
2025-03-28 21:28:50,5.26,5.84,0,-5.26,249.47
2025-03-28 21:29:20,2.07,2.3,0,-2.07,247.4
2025-03-28 21:31:06,2.02,2.24,1,2.24,249.64
2025-03-28 21:32:01,2.97,3.2,1,3.2,252.84
2025-03-28 21:33:29,3.07,3.4,0,-3.07,249.77
2025-03-28 21:34:34,1.87,2.07,1,2.07,251.84
2025-03-28 21:36:21,2.51,2.78,0,-2.51,249.33
2025-03-28 21:38:47,1.99,2.16,1,2.16,251.49
2025-03-28 21:39:58,2.05,2.27,0,-2.05,249.44
2025-03-28 21:44:27,2.77,3.07,1,3.07,252.51
2025-03-28 21:46:39,5.12,5.68,1,5.68,258.19
2025-03-28 21:49:05,2.07,2.29,0,-2.07,256.12
2025-03-28 21:49:58,2.07,2.3,1,2.3,258.42
2025-03-28 21:51:13,5.11,5.67,0,-5.11,253.31
2025-03-28 21:52:38,2.03,2.25,1,2.25,255.56
2025-03-28 21:55:21,1.99,2.14,0,-1.99,253.57
2025-03-28 21:55:57,3.72,4.13,0,-3.72,249.85
2025-03-28 21:58:48,7.54,7.85,1,7.36,257.21
2025-03-28 22:01:59,3.91,4.26,1,4.26,261.46
2025-03-28 22:03:36,4.89,5.43,0,-4.89,256.57
2025-03-28 22:04:18,5.36,5.95,1,5.95,262.52
2025-03-28 22:06:48,3.13,3.47,0,-3.13,259.39
2025-03-28 22:08:57,4.72,5.24,1,5.24,264.63
2025-03-28 22:11:13,3.46,3.84,0,-3.46,261.17
2025-03-28 22:16:06,5.27,5.7,1,5.7,266.87
2025-03-28 22:17:30,5.23,5.81,1,5.81,272.68
2025-03-28 22:19:29,3.8,4.22,0,-3.8,268.88
2025-03-28 22:21:04,5.1,5.66,0,-5.1,263.78
2025-03-28 22:23:40,3.8,4.22,0,-3.8,259.98
2025-03-28 22:25:34,2.5,2.77,1,2.77,262.75
2025-03-28 22:27:04,2.59,2.87,0,-2.59,260.16
2025-03-28 22:27:40,4.89,5.43,0,-4.89,255.27
2025-03-28 22:29:48,2.4,2.66,0,-2.4,252.87
2025-03-28 22:31:00,5.05,5.6,0,-5.05,247.82
2025-03-28 22:31:50,3.45,3.83,1,3.83,251.65
2025-03-28 22:40:34,3.04,3.37,0,-3.04,248.61
2025-03-28 22:41:53,4.89,5.43,0,-4.89,243.72
2025-03-28 22:44:14,4.89,5.43,0,-4.89,238.83
2025-03-28 22:46:24,4.89,5.43,0,-4.89,233.94
2025-03-28 22:48:11,4.94,5.43,1,5.43,239.37
2025-03-28 22:49:01,2.97,3.24,1,3.24,242.61
2025-03-28 22:53:25,5.2,5.77,1,5.77,242.17
2025-03-28 22:54:40,3.29,3.65,1,3.65,245.82
2025-03-28 22:56:33,1.89,2.09,0,-1.89,243.93
2025-03-28 22:57:26,3.59,3.98,1,3.98,247.91
2025-03-28 23:00:11,3.77,4.18,1,4.18,252.09
2025-03-28 23:01:02,2.98,3.31,0,-2.98,249.11
2025-03-28 23:08:16,3.22,3.57,0,-3.22,245.89
2025-03-28 23:20:54,3.72,4.12,1,4.12,253.93
2025-03-28 23:21:35,2.58,2.76,0,-2.58,251.35
2025-03-28 23:24:26,4.79,5.32,0,-4.79,246.56
2025-03-28 23:26:41,5.16,5.73,0,-5.16,241.4
2025-03-28 23:32:01,2.91,3.23,1,3.23,244.63
2025-03-28 23:35:23,4.76,5.28,0,-4.76,239.87
2025-03-28 23:36:10,3.6,3.98,0,-3.6,236.27
2025-03-28 23:37:06,5.27,5.82,0,-5.27,231.0
2025-03-28 23:38:45,3.96,4.39,1,4.39,235.39
2025-03-28 23:39:34,4.82,5.27,1,5.27,240.66
2025-03-28 23:42:16,4.72,5.07,0,-4.72,235.94
2025-03-28 23:43:42,4.85,5.38,1,5.38,241.32
2025-03-28 23:46:07,5.27,5.7,0,-5.27,236.05
2025-03-29 09:21:29,7.54,8.96,1,8.96,245.01
2025-03-29 09:23:20,4.6,5.11,1,5.11,254.89
2025-03-29 09:32:28,3.2,3.55,1,3.55,258.44
2025-03-29 09:33:31,4.95,5.45,0,-4.95,253.49
2025-03-29 09:34:22,2.98,3.31,1,3.31,256.8
2025-03-29 09:35:09,1.99,2.17,0,-1.99,254.81
2025-03-29 09:37:36,2.12,2.35,1,2.35,257.16
2025-03-29 09:43:12,2.58,2.86,0,-2.58,254.58
2025-03-29 09:44:23,4.33,4.81,1,4.81,259.39
2025-03-29 09:45:17,2.85,3.16,0,-2.85,256.54
2025-03-29 09:45:46,2.85,3.16,0,-2.85,253.69
2025-03-29 09:47:51,2.04,2.26,0,-2.04,251.65
2025-03-29 09:48:44,3.0,3.2,0,-3.0,248.65
2025-03-29 09:50:37,4.51,5.01,0,-4.51,244.14
2025-03-29 09:51:49,4.96,5.51,0,-4.96,239.18
2025-03-29 09:52:31,3.5,3.88,1,3.88,243.06
2025-03-29 09:53:09,1.88,2.08,0,-1.88,241.18
2025-03-29 10:01:23,4.54,5.04,1,5.04,243.93
2025-03-29 10:04:28,2.29,2.54,1,2.54,246.47
2025-03-29 10:06:47,2.72,3.02,1,3.02,251.78
2025-03-29 10:07:29,5.09,5.65,1,5.65,257.43
2025-03-29 10:08:19,3.82,4.24,1,4.24,261.67
2025-03-29 10:09:04,4.75,5.27,1,5.27,266.94
2025-03-29 10:09:41,1.95,2.16,0,-1.95,264.99
2025-03-29 10:10:13,1.88,2.08,0,-1.88,263.11
2025-03-29 10:11:27,3.43,3.81,0,-3.43,259.68
2025-03-29 10:14:01,2.55,2.83,0,-2.55,257.13
2025-03-29 10:14:39,4.47,4.96,0,-4.47,252.66
2025-03-29 10:15:36,1.88,2.08,1,2.08,254.74
2025-03-29 10:17:28,1.89,2.09,1,2.09,256.83
2025-03-29 10:18:06,3.06,3.39,0,-3.06,253.77
2025-03-29 10:20:00,1.91,2.12,1,2.12,255.89
2025-03-29 10:22:32,3.85,4.27,1,4.27,260.16
2025-03-29 10:26:39,2.84,3.15,1,3.15,263.31
2025-03-29 10:30:35,4.24,4.7,1,4.7,268.01
2025-03-29 10:34:24,3.27,3.63,1,3.63,271.64
2025-03-29 10:35:01,4.45,4.94,0,-4.45,267.19
2025-03-29 10:37:48,4.45,4.94,1,4.94,272.13
2025-03-29 10:40:16,3.34,3.7,1,3.7,275.83
2025-03-29 10:41:18,1.82,2.01,0,-1.82,274.01
2025-03-29 10:42:46,1.82,2.01,0,-1.82,272.19
2025-03-29 10:45:53,4.33,4.81,1,4.81,277.0
2025-03-29 10:46:29,3.43,3.81,0,-3.43,273.57
2025-03-29 10:47:13,1.87,2.07,0,-1.87,271.7
2025-03-29 10:48:07,3.85,4.26,1,4.26,275.96
2025-03-29 10:50:38,2.02,2.24,0,-2.02,273.94
2025-03-29 10:59:53,1.91,2.07,1,2.07,276.01
2025-03-29 11:00:46,2.91,3.23,0,-2.91,273.1
2025-03-29 11:09:54,2.64,2.89,0,-2.64,270.46
2025-03-29 11:19:28,2.17,2.4,1,2.4,272.86
2025-03-29 11:21:10,4.76,5.28,1,5.28,278.14
2025-03-29 11:23:55,1.95,2.16,0,-1.95,276.19
2025-03-29 11:24:59,3.69,4.09,1,4.09,280.28
2025-03-29 11:26:41,2.41,2.67,0,-2.41,277.87
2025-03-29 11:28:01,4.58,5.08,0,-4.58,273.29
2025-03-29 11:28:37,3.5,3.88,1,3.88,277.17
2025-03-29 11:31:33,2.75,3.05,0,-2.75,274.42
2025-03-29 11:36:57,2.4,2.66,0,-2.4,272.02
2025-03-29 11:40:48,2.78,3.08,1,3.08,275.1
2025-03-29 11:43:10,1.82,2.01,1,2.01,277.11
2025-03-29 11:51:22,3.03,3.36,1,3.36,280.47
2025-03-29 11:52:22,4.23,4.69,1,4.69,285.16
2025-03-29 11:58:42,4.72,5.24,0,-4.72,280.44
2025-03-29 12:02:06,3.63,4.03,0,-3.63,276.81
2025-03-29 12:04:18,4.55,5.05,0,-4.55,272.26
2025-03-29 12:08:14,3.97,4.41,0,-3.97,268.29
2025-03-29 12:11:18,3.71,4.12,1,4.12,272.41
2025-03-29 12:14:32,2.82,3.13,0,-2.82,269.59
2025-03-29 12:15:08,2.24,2.42,0,-2.24,267.35
2025-03-29 12:26:13,2.77,3.07,0,-2.77,264.58
2025-03-29 12:27:13,4.8,5.33,0,-4.8,259.78
2025-03-29 12:28:56,2.44,2.7,0,-2.44,257.34
2025-03-29 12:29:29,2.19,2.43,0,-2.19,255.15
2025-03-29 12:30:36,2.61,2.9,0,-2.61,252.54
2025-03-29 12:32:08,2.61,2.9,1,2.9,255.44
2025-03-29 12:34:39,4.49,4.98,0,-4.49,250.95
2025-03-29 12:35:45,4.02,4.46,1,4.46,255.41
2025-03-29 12:37:53,3.54,3.93,0,-3.54,254.64
2025-03-29 12:39:43,4.44,4.93,0,-4.44,250.2
2025-03-29 12:40:18,4.44,4.93,0,-4.44,245.76
2025-03-29 12:40:48,4.3,4.77,0,-4.3,241.46
2025-03-29 12:47:49,3.13,3.47,1,3.47,244.93
2025-03-29 12:50:26,4.76,5.28,0,-4.76,240.17
2025-03-29 12:51:35,4.34,4.82,0,-4.34,235.83
2025-03-29 12:54:13,4.22,4.68,0,-4.22,231.61
2025-03-29 12:55:04,5.0,5.55,0,-5.0,226.61
2025-03-29 13:03:49,2.98,3.3,0,-2.98,224.94
2025-03-29 13:09:57,4.82,5.26,0,-4.82,220.12
2025-03-29 13:11:01,3.75,4.16,0,-3.75,216.37
2025-03-29 13:34:48,2.26,2.5,1,2.5,218.87
2025-03-29 13:36:00,4.78,5.31,0,-4.78,214.09
2025-03-29 14:42:35,8.71,7.84,1,8.71,222.8
2025-03-29 14:43:53,2.07,2.3,0,-2.07,220.73
2025-03-29 14:45:47,2.2,2.44,1,2.44,223.17
2025-03-29 14:47:17,4.04,4.48,0,-4.04,219.13
2025-03-29 14:48:05,1.87,2.07,1,2.07,221.2
2025-03-29 14:49:47,3.07,3.4,0,-3.07,218.13
2025-03-29 14:53:44,4.19,4.65,0,-4.19,213.94
2025-03-29 14:54:37,2.79,3.09,1,3.09,217.03
